Biblioteca pynvml encontrada, mas não foi possível inicializar.
[INFO] [1762876551.349884104] [performance_monitor_node]: CPU: 39.1%, RAM: 2586 MB
[INFO] [1762876552.349903139] [performance_monitor_node]: CPU: 41.8%, RAM: 2598 MB
[INFO] [1762876553.351102305] [performance_monitor_node]: CPU: 55.8%, RAM: 2605 MB
[INFO] [1762876554.350573708] [performance_monitor_node]: CPU: 39.9%, RAM: 2594 MB
[INFO] [1762876555.349900779] [performance_monitor_node]: CPU: 41.7%, RAM: 2605 MB
[INFO] [1762876556.350010498] [performance_monitor_node]: CPU: 54.2%, RAM: 2616 MB
[INFO] [1762876557.351612998] [performance_monitor_node]: CPU: 54.9%, RAM: 2596 MB
[INFO] [1762876558.352149108] [performance_monitor_node]: CPU: 44.9%, RAM: 2607 MB
[INFO] [1762876559.351034177] [performance_monitor_node]: CPU: 46.9%, RAM: 2607 MB
[INFO] [1762876560.349933135] [performance_monitor_node]: CPU: 42.6%, RAM: 2612 MB
[INFO] [1762876561.353284398] [performance_monitor_node]: CPU: 57.2%, RAM: 2622 MB
[INFO] [1762876562.353188636] [performance_monitor_node]: CPU: 44.6%, RAM: 2620 MB
[INFO] [1762876563.350289350] [performance_monitor_node]: CPU: 57.8%, RAM: 2611 MB
[INFO] [1762876564.350112458] [performance_monitor_node]: CPU: 40.0%, RAM: 2610 MB
[INFO] [1762876565.354242074] [performance_monitor_node]: CPU: 48.9%, RAM: 2609 MB
[INFO] [1762876566.359755785] [performance_monitor_node]: CPU: 43.6%, RAM: 2597 MB
[INFO] [1762876567.353838494] [performance_monitor_node]: CPU: 54.8%, RAM: 2613 MB
[INFO] [1762876568.352499433] [performance_monitor_node]: CPU: 41.7%, RAM: 2602 MB
[INFO] [1762876569.353203080] [performance_monitor_node]: CPU: 58.3%, RAM: 2600 MB
[INFO] [1762876570.355729119] [performance_monitor_node]: CPU: 53.3%, RAM: 2599 MB
[INFO] [1762876571.354326150] [performance_monitor_node]: CPU: 55.3%, RAM: 2629 MB
[INFO] [1762876572.351648550] [performance_monitor_node]: CPU: 46.5%, RAM: 2625 MB
[INFO] [1762876573.353715107] [performance_monitor_node]: CPU: 46.2%, RAM: 2624 MB
[INFO] [1762876574.350624802] [performance_monitor_node]: CPU: 55.4%, RAM: 2618 MB
[INFO] [1762876575.349948372] [performance_monitor_node]: CPU: 41.5%, RAM: 2607 MB
[INFO] [1762876576.350032740] [performance_monitor_node]: CPU: 61.1%, RAM: 2603 MB
[INFO] [1762876577.351044350] [performance_monitor_node]: CPU: 50.3%, RAM: 2603 MB
[INFO] [1762876578.349952531] [performance_monitor_node]: CPU: 41.9%, RAM: 2613 MB
[INFO] [1762876579.349966528] [performance_monitor_node]: CPU: 52.3%, RAM: 2623 MB
[INFO] [1762876580.349881803] [performance_monitor_node]: CPU: 56.7%, RAM: 2622 MB
[INFO] [1762876581.351004524] [performance_monitor_node]: CPU: 47.1%, RAM: 2604 MB
[INFO] [1762876582.351062170] [performance_monitor_node]: CPU: 56.9%, RAM: 2618 MB
[INFO] [1762876583.349997684] [performance_monitor_node]: CPU: 45.0%, RAM: 2612 MB
[INFO] [1762876584.350071070] [performance_monitor_node]: CPU: 55.2%, RAM: 2619 MB
[INFO] [1762876585.351917719] [performance_monitor_node]: CPU: 45.4%, RAM: 2617 MB
[INFO] [1762876586.350657047] [performance_monitor_node]: CPU: 47.8%, RAM: 2614 MB
[INFO] [1762876587.349996024] [performance_monitor_node]: CPU: 58.2%, RAM: 2626 MB
[INFO] [1762876588.349926225] [performance_monitor_node]: CPU: 42.5%, RAM: 2622 MB
[INFO] [1762876589.351747911] [performance_monitor_node]: CPU: 38.3%, RAM: 2616 MB
[INFO] [1762876590.353967894] [performance_monitor_node]: CPU: 60.7%, RAM: 2613 MB
[INFO] [1762876591.350040273] [performance_monitor_node]: CPU: 53.3%, RAM: 2625 MB
[INFO] [1762876592.350037140] [performance_monitor_node]: CPU: 38.4%, RAM: 2624 MB
[INFO] [1762876593.350732232] [performance_monitor_node]: CPU: 54.4%, RAM: 2644 MB
[INFO] [1762876594.351287008] [performance_monitor_node]: CPU: 43.3%, RAM: 2634 MB
[INFO] [1762876595.350872634] [performance_monitor_node]: CPU: 56.8%, RAM: 2631 MB
[INFO] [1762876596.350955150] [performance_monitor_node]: CPU: 41.4%, RAM: 2632 MB
[INFO] [1762876597.355646230] [performance_monitor_node]: CPU: 56.9%, RAM: 2630 MB
[INFO] [1762876598.351018848] [performance_monitor_node]: CPU: 47.9%, RAM: 2625 MB
[INFO] [1762876599.353189238] [performance_monitor_node]: CPU: 56.0%, RAM: 2616 MB
[INFO] [1762876600.353079235] [performance_monitor_node]: CPU: 43.0%, RAM: 2616 MB
[INFO] [1762876601.355736404] [performance_monitor_node]: CPU: 44.6%, RAM: 2618 MB
[INFO] [1762876602.353671842] [performance_monitor_node]: CPU: 41.2%, RAM: 2622 MB
[INFO] [1762876603.352007318] [performance_monitor_node]: CPU: 49.3%, RAM: 2648 MB
[INFO] [1762876604.350944257] [performance_monitor_node]: CPU: 40.0%, RAM: 2615 MB
[INFO] [1762876605.352010720] [performance_monitor_node]: CPU: 54.8%, RAM: 2618 MB
[INFO] [1762876606.350284140] [performance_monitor_node]: CPU: 41.5%, RAM: 2646 MB
[INFO] [1762876607.349938821] [performance_monitor_node]: CPU: 40.9%, RAM: 2648 MB
[INFO] [1762876608.350054949] [performance_monitor_node]: CPU: 55.8%, RAM: 2629 MB
[INFO] [1762876609.352256191] [performance_monitor_node]: CPU: 45.4%, RAM: 2630 MB
[INFO] [1762876610.350462870] [performance_monitor_node]: CPU: 39.9%, RAM: 2640 MB
[INFO] [1762876611.350029514] [performance_monitor_node]: CPU: 57.5%, RAM: 2628 MB
[INFO] [1762876612.349938919] [performance_monitor_node]: CPU: 44.4%, RAM: 2632 MB
[INFO] [1762876613.351147641] [performance_monitor_node]: CPU: 56.1%, RAM: 2626 MB
[INFO] [1762876614.350644285] [performance_monitor_node]: CPU: 42.7%, RAM: 2631 MB
[INFO] [1762876615.349895688] [performance_monitor_node]: CPU: 44.0%, RAM: 2634 MB
[INFO] [1762876616.349995093] [performance_monitor_node]: CPU: 51.3%, RAM: 2631 MB
[INFO] [1762876617.352019483] [performance_monitor_node]: CPU: 54.7%, RAM: 2653 MB
[INFO] [1762876618.350477015] [performance_monitor_node]: CPU: 44.0%, RAM: 2635 MB
[INFO] [1762876619.349871677] [performance_monitor_node]: CPU: 57.0%, RAM: 2652 MB
[INFO] [1762876620.349890397] [performance_monitor_node]: CPU: 40.1%, RAM: 2649 MB
[INFO] [1762876621.352152324] [performance_monitor_node]: CPU: 43.1%, RAM: 2655 MB
[INFO] [1762876622.351259894] [performance_monitor_node]: CPU: 60.4%, RAM: 2646 MB
[INFO] [1762876623.350793131] [performance_monitor_node]: CPU: 45.0%, RAM: 2641 MB
